order_id,customer_id,outlet_id,platform_id,order_datetime,order_status,cancellation_reason,gross_order_value,platform_funded_discount,restaurant_funded_discount,net_order_value,commission_amount,other_deductions,customer_delivery_fee,refund_amount,restaurant_settlement,packaging_cost,promised_minutes,prep_minutes,delivery_minutes,rating,basket_type,is_combo_order
24379,16438,1,1,2020-02-21 22:09:18,completed,,323.0,106.54,0.0,216.46,90.44,2.26,41.99,0.0,123.76,15.0,40,19,31,,1 main,0
24380,16439,1,1,2020-02-21 17:22:12,completed,,323.0,45.66,0.0,277.34,90.44,2.26,41.99,0.0,184.64,15.0,40,23,16,5,1 main,0
24381,16440,1,1,2020-02-21 18:04:57,completed,,643.0,79.8,0.0,563.2,180.04,4.5,83.59,0.0,378.66,15.0,40,16,24,,2 mains,0
24382,16441,1,1,2020-02-21 21:29:58,completed,,310.0,0.0,43.05,266.95,86.8,2.17,40.3,0.0,177.98,15.0,40,16,20,5,1 main + add-on,0
24383,16442,1,1,2020-02-21 11:57:16,completed,,283.0,0.0,29.22,253.78,79.24,1.98,36.79,0.0,172.56,15.0,40,15,14,3,1 main,0
24384,16443,1,1,2020-02-21 13:18:10,completed,,323.0,0.0,55.34,267.66,90.44,2.26,41.99,0.0,174.96,15.0,40,28,24,3,1 main,0
24385,16444,1,2,2020-02-21 16:52:17,completed,,417.0,0.0,0.0,417.0,116.76,2.92,56.3,0.0,297.32,15.0,40,15,21,5,1 main + beverage,0
24386,16445,1,2,2020-02-21 20:28:14,completed,,391.0,0.0,0.0,391.0,109.48,2.74,52.79,0.0,278.78,15.0,40,20,21,5,1 main + beverage,0
24387,16446,1,2,2020-02-21 20:13:57,completed,,570.0,0.0,80.66,489.34,159.6,3.99,76.95,0.0,325.75,15.0,40,16,17,5,2 mains,0
24388,16447,1,2,2020-02-21 21:26:13,completed,,654.0,0.0,158.53,495.47,183.12,4.58,88.29,0.0,307.77,15.0,40,20,17,5,2 mains,0
24389,16448,1,2,2020-02-21 14:07:04,completed,,886.0,0.0,54.36,831.64,248.08,6.2,119.61,0.0,577.36,15.0,40,26,19,3,3 mains,0
24390,16449,1,2,2020-02-21 22:01:34,completed,,345.0,25.89,0.0,319.11,96.6,2.42,46.58,0.0,220.09,15.0,40,27,18,5,1 main,0
24391,16450,1,1,2020-02-21 12:22:17,completed,,310.0,0.0,0.0,310.0,86.8,2.17,40.3,0.0,221.03,15.0,40,23,24,5,1 main + add-on,0
24392,15861,1,1,2020-02-21 21:11:02,completed,,688.0,0.0,0.0,688.0,192.64,4.82,89.44,0.0,490.54,15.0,40,24,21,3,2 mains + beverage,0
24393,16451,1,2,2020-02-21 12:01:20,completed,,315.0,55.47,0.0,259.53,88.2,2.21,42.53,0.0,169.12,15.0,40,22,26,5,1 main,0
24394,16452,1,1,2020-02-21 19:22:50,completed,,360.0,78.62,0.0,281.38,100.8,2.52,46.8,0.0,178.06,15.0,40,13,16,5,1 main,0
24395,15846,1,1,2020-02-21 21:17:16,completed,,931.0,225.74,0.0,705.26,260.68,6.52,121.03,0.0,438.06,15.0,40,21,12,5,3 mains,0
24396,16237,1,2,2020-02-21 14:30:46,completed,,363.0,107.27,0.0,255.73,101.64,2.54,49.01,0.0,151.55,15.0,40,27,20,4,1 main,0
24397,16042,2,2,2020-02-21 11:15:37,completed,,654.0,0.0,0.0,654.0,183.12,4.58,88.29,0.0,466.3,15.0,40,22,14,4,2 mains,0
24398,16453,2,2,2020-02-21 12:44:12,completed,,313.0,0.0,42.32,270.68,87.64,2.19,42.26,0.0,180.85,15.0,40,21,34,5,1 main + beverage,0
24399,15653,2,2,2020-02-21 11:16:22,completed,,316.0,0.0,51.29,264.71,88.48,2.21,42.66,0.0,174.01,15.0,40,21,36,,1 main + beverage,0
24400,15184,2,2,2020-02-21 20:19:22,completed,,535.0,99.6,0.0,435.4,149.8,3.75,72.23,0.0,281.85,15.0,40,23,27,,2 mains,0
24401,16454,2,2,2020-02-21 12:57:32,completed,,638.1,0.0,0.0,638.1,178.67,4.47,86.14,0.0,454.97,15.0,40,18,18,,2 mains + beverage,1
24402,16455,2,2,2020-02-21 15:35:49,completed,,327.0,0.0,0.0,327.0,91.56,2.29,44.15,0.0,233.15,15.0,40,20,26,5,1 main,0
24403,16456,2,2,2020-02-21 17:45:42,completed,,373.0,0.0,0.0,373.0,104.44,2.61,50.36,0.0,265.95,15.0,40,24,20,,1 main + beverage,0
24404,16457,2,2,2020-02-21 14:14:07,completed,,648.0,0.0,0.0,648.0,181.44,4.54,87.48,0.0,462.02,15.0,40,10,17,4,2 mains,0
24405,16458,2,2,2020-02-21 13:39:37,completed,,196.0,10.41,0.0,185.59,54.88,1.37,26.46,0.0,129.33,15.0,40,23,19,,1 main,0
24406,15553,2,1,2020-02-21 12:32:12,completed,,702.0,0.0,0.0,702.0,196.56,4.91,91.26,0.0,500.53,15.0,40,21,18,4,2 mains,0
24407,16459,2,2,2020-02-21 20:14:32,completed,,260.0,0.0,0.0,260.0,72.8,1.82,35.1,0.0,185.38,15.0,40,15,29,1,1 main,0
24408,16460,2,2,2020-02-21 14:38:48,refunded_full,,600.0,131.75,0.0,468.25,168.0,4.2,81.0,280.95,15.1,15.0,40,16,8,,2 mains,0
24409,16437,2,2,2020-02-21 12:04:14,completed,,291.0,0.0,38.12,252.88,81.48,2.04,39.29,0.0,169.36,15.0,40,14,39,2,1 main,0
24410,16461,2,1,2020-02-21 22:27:38,completed,,312.0,0.0,36.55,275.45,87.36,2.18,40.56,0.0,185.91,15.0,40,13,13,4,1 main,0
24411,16462,2,1,2020-02-21 20:20:39,completed,,405.0,151.96,0.0,253.04,113.4,2.83,52.65,0.0,136.81,15.0,40,20,19,5,1 main + beverage,0
24412,16463,2,1,2020-02-21 21:07:15,completed,,368.0,43.62,0.0,324.38,103.04,2.58,47.84,0.0,218.76,15.0,40,22,12,5,1 main + beverage,0
24413,16464,2,1,2020-02-21 11:58:08,completed,,379.0,0.0,0.0,379.0,106.12,2.65,49.27,0.0,270.23,15.0,40,19,14,5,1 main + beverage,0
24414,15230,2,2,2020-02-21 22:02:09,completed,,345.0,0.0,0.0,345.0,96.6,2.42,46.58,0.0,245.98,15.0,40,21,19,5,1 main,0
24415,16401,2,2,2020-02-21 15:44:53,completed,,208.0,43.45,0.0,164.55,58.24,1.46,28.08,0.0,104.85,15.0,40,9,21,3,1 main,0
24416,16173,2,1,2020-02-21 08:26:08,completed,,316.0,0.0,0.0,316.0,88.48,2.21,41.08,0.0,225.31,15.0,40,30,22,3,1 main + beverage,0
24417,16465,1,2,2020-02-22 22:09:44,completed,,327.0,59.37,0.0,267.63,91.56,2.29,44.15,0.0,173.78,15.0,45,25,24,,1 main,0
24418,16466,1,2,2020-02-22 20:30:37,completed,,334.8,0.0,53.28,281.52,93.74,2.34,45.2,0.0,185.43,15.0,45,18,25,,1 main + beverage,1
24419,16467,1,1,2020-02-22 18:46:17,completed,,720.0,0.0,41.95,678.05,201.6,5.04,93.6,0.0,471.41,15.0,45,29,30,5,2 mains,0
24420,16412,1,2,2020-02-22 22:29:37,completed,,325.0,0.0,67.64,257.36,91.0,2.27,43.88,0.0,164.08,15.0,45,24,12,2,1 main + add-on,0
24421,16468,1,2,2020-02-22 14:42:23,completed,,372.0,60.83,0.0,311.17,104.16,2.6,50.22,0.0,204.41,15.0,45,16,17,5,1 main + beverage,0
24422,16469,1,1,2020-02-22 15:46:40,completed,,451.0,0.0,0.0,451.0,126.28,3.16,58.63,0.0,321.56,15.0,45,26,13,4,2 mains,0
24423,15869,1,2,2020-02-22 22:09:40,completed,,373.0,0.0,71.19,301.81,104.44,2.61,50.36,0.0,194.76,15.0,45,11,19,,1 main + beverage,0
24424,15522,1,1,2020-02-22 14:06:31,completed,,194.0,23.72,0.0,170.28,54.32,1.36,25.22,0.0,114.6,15.0,45,12,29,,1 main,0
24425,16470,1,2,2020-02-22 22:03:50,completed,,780.0,94.7,0.0,685.3,218.4,5.46,105.3,0.0,461.44,15.0,45,9,18,5,2 mains + beverage,0
24426,16471,1,2,2020-02-22 07:38:45,completed,,355.0,0.0,31.87,323.13,99.4,2.48,47.93,0.0,221.25,15.0,45,19,32,,1 main + beverage,0
24427,16472,1,2,2020-02-22 19:25:47,completed,,589.0,142.1,0.0,446.9,164.92,4.12,79.52,0.0,277.85,15.0,45,17,24,5,2 mains,0
24428,15626,1,1,2020-02-22 17:24:50,completed,,234.0,0.0,0.0,234.0,65.52,1.64,30.42,0.0,166.84,15.0,45,22,22,5,1 main + beverage,0
24429,16473,1,1,2020-02-22 13:15:10,completed,,283.0,0.0,0.0,283.0,79.24,1.98,36.79,0.0,201.78,15.0,45,15,22,,1 main,0
24430,16474,1,1,2020-02-22 22:11:45,completed,,334.0,0.0,0.0,334.0,93.52,2.34,43.42,0.0,238.14,15.0,45,17,13,5,1 main + add-on,0
24431,16475,1,2,2020-02-22 13:19:00,completed,,285.0,91.82,0.0,193.18,79.8,2.0,38.48,0.0,111.38,15.0,45,26,31,5,1 main,0
24432,15793,1,1,2020-02-22 12:13:00,cancelled,customer cancelled,323.0,0.0,28.88,294.12,90.44,2.26,41.99,0.0,201.42,0.0,45,26,22,,1 main,0
24433,16476,1,2,2020-02-22 20:02:48,completed,,719.0,0.0,0.0,719.0,201.32,5.03,97.07,0.0,512.65,15.0,45,25,19,2,3 mains,0
24434,15384,1,1,2020-02-22 22:15:49,completed,,702.0,0.0,75.92,626.08,196.56,4.91,91.26,0.0,424.61,15.0,45,15,27,5,2 mains,0
24435,16477,1,2,2020-02-22 18:23:57,completed,,654.0,0.0,71.6,582.4,183.12,4.58,88.29,0.0,394.7,15.0,45,30,11,5,2 mains,0
24436,16478,1,2,2020-02-22 21:07:25,completed,,327.0,0.0,47.5,279.5,91.56,2.29,44.15,0.0,185.65,15.0,45,18,12,5,1 main,0
24437,16479,1,1,2020-02-22 13:16:37,completed,,312.0,56.55,0.0,255.45,87.36,2.18,40.56,0.0,165.91,15.0,45,17,30,5,1 main,0
24438,16403,1,1,2020-02-22 20:19:52,completed,,342.0,0.0,58.18,283.82,95.76,2.39,44.46,0.0,185.66,15.0,45,21,16,4,1 main,0
24439,16480,1,2,2020-02-22 13:43:09,completed,,363.0,0.0,49.86,313.14,101.64,2.54,49.01,0.0,208.96,15.0,45,14,20,4,1 main,0
24440,16481,1,2,2020-02-22 21:06:38,completed,,363.0,0.0,0.0,363.0,101.64,2.54,49.01,0.0,258.82,15.0,45,9,28,,1 main,0
24441,16482,1,2,2020-02-22 19:01:11,completed,,600.0,0.0,0.0,600.0,168.0,4.2,81.0,0.0,427.8,15.0,45,16,22,4,2 mains,0
24442,16483,1,2,2020-02-22 22:36:31,completed,,621.0,178.46,0.0,442.54,173.88,4.35,83.84,0.0,264.31,15.0,45,25,21,2,2 mains + beverage,0
24443,16484,1,2,2020-02-22 12:32:47,completed,,334.8,17.03,0.0,317.77,93.74,2.34,45.2,0.0,221.68,15.0,45,21,25,5,1 main + beverage,1
24444,16485,1,1,2020-02-22 18:32:48,completed,,324.0,89.29,0.0,234.71,90.72,2.27,42.12,0.0,141.72,15.0,45,17,25,4,1 main,0
24445,15671,1,1,2020-02-22 21:20:52,completed,,606.0,0.0,0.0,606.0,169.68,4.24,78.78,0.0,432.08,15.0,45,24,18,5,2 mains,0
24446,16486,1,2,2020-02-22 22:24:49,completed,,648.0,158.09,0.0,489.91,181.44,4.54,87.48,0.0,303.94,15.0,45,27,24,,2 mains,0
24447,16171,1,1,2020-02-22 10:59:21,completed,,323.0,0.0,0.0,323.0,90.44,2.26,41.99,0.0,230.3,15.0,45,24,13,,1 main + beverage,0
24448,16487,1,2,2020-02-22 22:11:40,completed,,672.0,97.19,0.0,574.81,188.16,4.7,90.72,0.0,381.94,15.0,45,27,18,,2 mains,0
24449,15767,1,1,2020-02-22 15:37:54,completed,,323.0,0.0,0.0,323.0,90.44,2.26,41.99,0.0,230.3,15.0,45,21,24,,1 main,0
24450,16488,1,2,2020-02-22 17:00:00,completed,,332.0,0.0,0.0,332.0,92.96,2.32,44.82,0.0,236.72,15.0,45,22,21,,1 main + beverage,0
24451,16489,1,2,2020-02-22 22:19:05,refunded_partial,,612.0,0.0,0.0,612.0,171.36,4.28,82.62,174.73,261.63,15.0,45,22,46,1,2 mains,0
24452,16490,1,1,2020-02-22 11:05:47,completed,,559.0,89.13,0.0,469.87,156.52,3.91,72.67,0.0,309.44,15.0,45,23,23,,2 mains,0
24453,16491,1,1,2020-02-22 22:06:46,completed,,613.0,123.52,0.0,489.48,171.64,4.29,79.69,0.0,313.55,15.0,45,22,15,4,2 mains,0
24454,15875,1,2,2020-02-22 22:20:35,completed,,589.0,140.85,0.0,448.15,164.92,4.12,79.52,0.0,279.11,15.0,45,17,21,5,2 mains,0
24455,15674,1,1,2020-02-22 22:15:28,completed,,566.0,80.82,0.0,485.18,158.48,3.96,73.58,0.0,322.74,15.0,45,24,32,2,2 mains,0
24456,15614,1,1,2020-02-22 16:08:49,completed,,357.0,52.29,0.0,304.71,99.96,2.5,46.41,0.0,202.25,15.0,45,11,22,5,1 main + beverage,0
24457,16492,1,1,2020-02-22 20:27:21,cancelled,customer cancelled,360.0,54.34,0.0,305.66,100.8,2.52,46.8,0.0,202.34,0.0,45,20,19,,1 main,0
24458,16473,1,1,2020-02-22 12:25:14,completed,,283.0,0.0,0.0,283.0,79.24,1.98,36.79,0.0,201.78,15.0,45,28,24,4,1 main,0
24459,15339,1,2,2020-02-22 21:18:53,completed,,343.0,47.05,0.0,295.95,96.04,2.4,46.3,0.0,197.51,15.0,45,27,34,,1 main + beverage,0
24460,16493,1,1,2020-02-22 12:29:33,completed,,658.0,0.0,0.0,658.0,184.24,4.61,85.54,0.0,469.15,15.0,45,20,17,3,2 mains + beverage,0
24461,16494,1,1,2020-02-22 12:22:45,completed,,405.0,0.0,0.0,405.0,113.4,2.83,52.65,0.0,288.77,15.0,45,19,26,5,1 main + beverage,0
24462,16495,1,1,2020-02-22 12:04:24,completed,,295.0,0.0,0.0,295.0,82.6,2.06,38.35,0.0,210.33,15.0,45,22,28,,1 main,0
24463,16140,1,2,2020-02-22 14:01:49,completed,,336.0,61.08,0.0,274.92,94.08,2.35,45.36,0.0,178.49,15.0,45,16,18,5,1 main + beverage,0
24464,16496,1,2,2020-02-22 19:23:57,completed,,390.0,0.0,0.0,390.0,109.2,2.73,52.65,0.0,278.07,15.0,45,17,13,,1 main + beverage,0
24465,16156,1,2,2020-02-22 22:29:26,cancelled,restaurant delay,291.0,0.0,0.0,291.0,81.48,2.04,39.29,0.0,207.48,0.0,45,27,21,,1 main,0
24466,16091,1,1,2020-02-22 14:01:47,refunded_partial,,550.8,0.0,0.0,550.8,154.22,3.86,71.6,83.14,309.58,15.0,45,17,27,4,2 mains + beverage,1
24467,16497,1,1,2020-02-22 21:11:45,completed,,388.0,0.0,0.0,388.0,108.64,2.72,50.44,0.0,276.64,15.0,45,22,39,2,1 main + beverage,0
24468,15441,1,2,2020-02-22 20:13:48,completed,,642.0,0.0,0.0,642.0,179.76,4.49,86.67,0.0,457.75,15.0,45,27,23,5,2 mains,0
24469,16498,2,1,2020-02-22 17:28:52,completed,,329.0,56.37,0.0,272.63,92.12,2.3,42.77,0.0,178.21,15.0,45,17,61,4,1 main + beverage,0
24470,16499,2,2,2020-02-22 18:54:22,completed,,274.0,0.0,0.0,274.0,76.72,1.92,36.99,0.0,195.36,15.0,45,23,22,5,1 main,0
24471,16500,2,1,2020-02-22 19:19:31,completed,,236.0,0.0,0.0,236.0,66.08,1.65,30.68,0.0,168.27,15.0,45,15,28,5,1 main,0
24472,16501,2,1,2020-02-22 11:55:43,completed,,311.0,0.0,0.0,311.0,87.08,2.18,40.43,0.0,221.74,15.0,45,22,22,,1 main + beverage,0
24473,16502,2,1,2020-02-22 13:28:01,completed,,342.0,0.0,31.68,310.32,95.76,2.39,44.46,0.0,212.17,15.0,45,17,29,,1 main,0
24474,16137,2,1,2020-02-22 09:50:31,completed,,271.0,0.0,0.0,271.0,75.88,1.9,35.23,0.0,193.22,15.0,45,20,12,5,1 main,0
24475,16503,2,2,2020-02-22 14:22:57,completed,,327.0,0.0,0.0,327.0,91.56,2.29,44.15,0.0,233.15,15.0,45,8,22,5,1 main,0
24476,16504,2,2,2020-02-22 22:54:04,completed,,587.0,69.13,0.0,517.87,164.36,4.11,79.25,0.0,349.4,15.0,45,22,22,,2 mains + beverage,0
24477,16505,2,2,2020-02-22 16:34:57,completed,,285.0,0.0,0.0,285.0,79.8,2.0,38.48,0.0,203.2,15.0,45,24,18,3,1 main,0
24478,16506,2,1,2020-02-22 13:56:50,completed,,295.0,45.58,0.0,249.42,82.6,2.06,38.35,0.0,164.75,15.0,45,13,24,4,1 main,0
24479,16507,2,2,2020-02-22 11:21:56,completed,,260.0,30.25,0.0,229.75,72.8,1.82,35.1,0.0,155.13,15.0,45,25,32,1,1 main,0
24480,16508,2,2,2020-02-22 18:05:45,completed,,363.0,0.0,0.0,363.0,101.64,2.54,49.01,0.0,258.82,15.0,45,25,26,5,1 main,0
24481,16509,2,1,2020-02-22 18:56:39,completed,,288.0,0.0,0.0,288.0,80.64,2.02,37.44,0.0,205.34,15.0,45,22,27,4,1 main,0
24482,16510,2,2,2020-02-22 19:22:52,completed,,408.0,0.0,0.0,408.0,114.24,2.86,55.08,0.0,290.9,15.0,45,16,24,,1 main + beverage,0
24483,16511,2,1,2020-02-22 22:16:45,completed,,271.0,42.02,0.0,228.98,75.88,1.9,35.23,0.0,151.2,15.0,45,23,10,,1 main,0
24484,16512,2,2,2020-02-22 22:03:51,completed,,285.0,0.0,0.0,285.0,79.8,2.0,38.48,0.0,203.2,15.0,45,12,25,5,1 main,0
24485,16513,2,2,2020-02-22 19:07:27,completed,,363.0,0.0,47.55,315.45,101.64,2.54,49.01,0.0,211.27,15.0,45,16,11,,1 main,0
24486,16514,2,1,2020-02-22 14:57:57,completed,,531.0,80.94,0.0,450.06,148.68,3.72,69.03,0.0,297.66,15.0,45,23,20,5,2 mains,1
24487,16208,2,1,2020-02-22 17:59:34,completed,,283.0,59.21,0.0,223.79,79.24,1.98,36.79,0.0,142.57,15.0,45,21,22,5,1 main,0
24488,16515,2,2,2020-02-22 11:41:34,refunded_partial,,336.0,0.0,0.0,336.0,94.08,2.35,45.36,87.43,152.14,15.0,45,22,28,3,1 main + beverage,0
24489,16516,2,2,2020-02-22 14:18:11,completed,,315.0,33.17,0.0,281.83,88.2,2.21,42.53,0.0,191.43,15.0,45,26,25,,1 main,0
24490,16517,2,1,2020-02-22 12:40:34,completed,,275.0,62.27,0.0,212.73,77.0,1.93,35.75,0.0,133.81,15.0,45,22,32,,1 main + beverage,0
24491,16518,2,2,2020-02-22 16:31:13,completed,,285.0,0.0,0.0,285.0,79.8,2.0,38.48,0.0,203.2,15.0,45,22,14,4,1 main,0
24492,16519,2,2,2020-02-22 21:22:24,completed,,341.0,0.0,40.58,300.42,95.48,2.39,46.04,0.0,202.55,15.0,45,19,31,5,1 main + beverage,0
24493,16520,2,2,2020-02-22 16:15:59,completed,,391.0,96.23,0.0,294.77,109.48,2.74,52.79,0.0,182.55,15.0,45,25,24,4,1 main + beverage,0
24494,16521,2,1,2020-02-22 12:31:01,completed,,323.0,0.0,53.22,269.78,90.44,2.26,41.99,0.0,177.08,15.0,45,9,35,4,1 main,0
24495,16522,2,1,2020-02-22 21:03:20,completed,,646.0,97.34,0.0,548.66,180.88,4.52,83.98,0.0,363.26,15.0,45,24,20,,2 mains,0
24496,16523,2,1,2020-02-22 11:08:19,completed,,606.0,0.0,0.0,606.0,169.68,4.24,78.78,0.0,432.08,15.0,45,18,14,5,2 mains,0
24497,16174,2,2,2020-02-22 21:30:06,completed,,327.0,47.21,0.0,279.79,91.56,2.29,44.15,0.0,185.94,15.0,45,30,23,5,1 main,0
24498,16524,2,2,2020-02-22 09:22:39,cancelled,platform technical issue,319.0,0.0,30.26,288.74,89.32,2.23,43.07,0.0,197.19,0.0,45,25,40,,1 main + beverage,0
24499,15666,2,1,2020-02-22 12:49:10,refunded_full,,360.0,31.48,0.0,328.52,100.8,2.52,46.8,197.11,28.09,15.0,45,23,37,,1 main,0
24500,16525,2,2,2020-02-22 08:00:04,completed,,260.0,80.15,0.0,179.85,72.8,1.82,35.1,0.0,105.23,15.0,45,22,20,,1 main,0
24501,16257,1,2,2020-02-23 22:16:17,completed,,291.0,0.0,0.0,291.0,81.48,2.04,39.29,0.0,207.48,15.0,45,28,12,4,1 main,0
24502,16526,1,2,2020-02-23 12:58:04,completed,,648.0,0.0,0.0,648.0,181.44,4.54,87.48,0.0,462.02,15.0,45,20,25,3,2 mains,0
24503,16527,1,2,2020-02-23 14:06:19,completed,,390.0,0.0,38.89,351.11,109.2,2.73,52.65,0.0,239.18,15.0,45,28,39,,1 main + beverage,0
24504,16528,1,2,2020-02-23 22:58:04,completed,,298.0,69.8,0.0,228.2,83.44,2.09,40.23,0.0,142.67,15.0,45,22,20,5,1 main,0
24505,16529,1,2,2020-02-23 22:17:10,completed,,285.0,0.0,33.81,251.19,79.8,2.0,38.48,0.0,169.39,15.0,45,25,17,,1 main,0
24506,16530,1,1,2020-02-23 13:52:41,completed,,275.0,0.0,39.91,235.09,77.0,1.93,35.75,0.0,156.16,15.0,45,18,27,,1 main + beverage,0
24507,16531,1,2,2020-02-23 22:42:53,completed,,285.0,29.34,0.0,255.66,79.8,2.0,38.48,0.0,173.87,15.0,45,28,18,5,1 main,0
24508,16532,1,1,2020-02-23 14:09:27,completed,,236.0,0.0,0.0,236.0,66.08,1.65,30.68,0.0,168.27,15.0,45,26,31,5,1 main,0
24509,15922,1,2,2020-02-23 08:12:31,completed,,260.0,64.71,0.0,195.29,72.8,1.82,35.1,0.0,120.67,15.0,45,28,15,,1 main,0
24510,15355,1,2,2020-02-23 13:11:45,cancelled,customer cancelled,708.0,105.85,0.0,602.15,198.24,4.96,95.58,0.0,398.96,0.0,45,21,16,,2 mains,0
24511,16533,1,2,2020-02-23 12:45:26,completed,,390.0,0.0,49.6,340.4,109.2,2.73,52.65,0.0,228.47,15.0,45,25,30,,1 main + beverage,0
24512,16534,1,1,2020-02-23 15:58:55,completed,,641.0,0.0,0.0,641.0,179.48,4.49,83.33,0.0,457.03,15.0,45,24,24,,2 mains + beverage,0
24513,16535,1,2,2020-02-23 20:17:10,completed,,617.0,60.02,0.0,556.98,172.76,4.32,83.3,0.0,379.91,15.0,45,19,16,5,2 mains + beverage,0
24514,16536,1,2,2020-02-23 22:39:46,completed,,274.0,0.0,0.0,274.0,76.72,1.92,36.99,0.0,195.36,15.0,45,27,31,,1 main,0
24515,15381,1,2,2020-02-23 22:27:51,completed,,341.0,77.41,0.0,263.59,95.48,2.39,46.04,0.0,165.73,15.0,45,26,28,5,1 main + beverage,0
24516,16537,1,2,2020-02-23 17:43:07,completed,,363.0,0.0,0.0,363.0,101.64,2.54,49.01,0.0,258.82,15.0,45,23,25,,1 main,0
24517,15976,1,1,2020-02-23 19:23:36,cancelled,restaurant delay,308.0,47.0,0.0,261.0,86.24,2.16,40.04,0.0,172.61,0.0,45,25,24,,1 main + add-on,0
24518,15837,1,1,2020-02-23 21:19:43,completed,,288.0,0.0,0.0,288.0,80.64,2.02,37.44,0.0,205.34,15.0,45,17,16,,1 main,0
24519,16538,1,2,2020-02-23 20:09:04,completed,,693.9,172.97,0.0,520.93,194.29,4.86,93.68,0.0,321.78,15.0,45,19,26,5,2 mains + beverage,1
24520,15636,1,2,2020-02-23 10:17:49,completed,,330.0,0.0,0.0,330.0,92.4,2.31,44.55,0.0,235.29,15.0,45,20,24,4,1 main + beverage,0
24521,16539,1,2,2020-02-23 20:00:36,completed,,363.0,0.0,0.0,363.0,101.64,2.54,49.01,0.0,258.82,15.0,45,31,39,,1 main,0
24522,15822,1,1,2020-02-23 13:27:01,completed,,613.0,80.88,0.0,532.12,171.64,4.29,79.69,0.0,356.18,15.0,45,19,29,,2 mains,0
24523,15301,1,1,2020-02-23 11:41:13,completed,,596.0,126.46,0.0,469.54,166.88,4.17,77.48,0.0,298.49,15.0,45,16,27,5,2 mains,0
24524,16540,1,1,2020-02-23 22:54:25,completed,,896.0,0.0,168.82,727.18,250.88,6.27,116.48,0.0,470.03,15.0,45,26,15,5,3 mains,0
24525,16541,1,2,2020-02-23 21:29:33,completed,,330.0,0.0,50.1,279.9,92.4,2.31,44.55,0.0,185.19,15.0,45,27,26,3,1 main + beverage,0
24526,16542,1,1,2020-02-23 21:30:30,completed,,554.0,112.46,0.0,441.54,155.12,3.88,72.02,0.0,282.54,15.0,45,22,31,4,2 mains,0
24527,15293,1,1,2020-02-23 16:43:37,completed,,342.0,0.0,0.0,342.0,95.76,2.39,44.46,0.0,243.85,15.0,45,15,26,5,1 main,0
24528,16543,1,1,2020-02-23 16:20:31,completed,,684.0,0.0,130.26,553.74,191.52,4.79,88.92,0.0,357.43,15.0,45,19,44,4,2 mains,0
24529,16544,1,1,2020-02-23 10:25:03,completed,,299.0,68.98,0.0,230.02,83.72,2.09,38.87,0.0,144.21,15.0,45,22,36,,1 main + beverage,0
24530,16545,1,1,2020-02-23 18:30:48,completed,,340.0,0.0,0.0,340.0,95.2,2.38,44.2,0.0,242.42,15.0,45,24,27,5,1 main + beverage,0
24531,16546,1,1,2020-02-23 11:06:01,completed,,271.0,0.0,0.0,271.0,75.88,1.9,35.23,0.0,193.22,15.0,45,17,31,5,1 main,0
24532,16547,1,2,2020-02-23 12:51:44,completed,,649.0,77.47,0.0,571.53,181.72,4.54,87.62,0.0,385.27,15.0,45,23,33,3,2 mains,0
24533,16548,1,2,2020-02-23 18:09:27,completed,,363.0,55.61,0.0,307.39,101.64,2.54,49.01,0.0,203.21,15.0,45,22,15,,1 main,0
24534,15439,1,2,2020-02-23 12:19:37,completed,,315.0,0.0,49.6,265.4,88.2,2.21,42.53,0.0,174.99,15.0,45,13,14,5,1 main,0
24535,16549,1,1,2020-02-23 13:56:42,completed,,613.0,0.0,0.0,613.0,171.64,4.29,79.69,0.0,437.07,15.0,45,25,19,,2 mains,0
24536,16175,1,1,2020-02-23 18:26:31,completed,,583.0,148.03,0.0,434.97,163.24,4.08,75.79,0.0,267.65,15.0,45,21,26,,2 mains,0
24537,16550,1,2,2020-02-23 13:06:54,completed,,648.0,0.0,0.0,648.0,181.44,4.54,87.48,0.0,462.02,15.0,45,23,32,,2 mains,0
24538,16551,1,1,2020-02-23 19:28:38,completed,,370.0,79.3,0.0,290.7,103.6,2.59,48.1,0.0,184.51,15.0,45,24,28,5,1 main + beverage,0
24539,16426,1,2,2020-02-23 17:28:10,completed,,298.0,0.0,0.0,298.0,83.44,2.09,40.23,0.0,212.47,15.0,45,25,22,5,1 main,0
24540,16552,1,2,2020-02-23 19:05:31,completed,,690.0,59.88,0.0,630.12,193.2,4.83,93.15,0.0,432.09,15.0,45,25,12,5,2 mains,0
24541,16553,1,1,2020-02-23 21:16:25,completed,,295.0,0.0,0.0,295.0,82.6,2.06,38.35,0.0,210.33,15.0,45,21,27,5,1 main,0
24542,15751,1,2,2020-02-23 22:21:55,completed,,675.0,0.0,0.0,675.0,189.0,4.73,91.12,0.0,481.27,15.0,45,10,24,,2 mains + beverage,0
24543,16249,1,1,2020-02-23 22:14:43,completed,,405.0,0.0,33.28,371.72,113.4,2.83,52.65,0.0,255.49,15.0,45,24,24,5,1 main + beverage,0
24544,16554,1,1,2020-02-23 20:28:48,completed,,283.0,0.0,0.0,283.0,79.24,1.98,36.79,0.0,201.78,15.0,45,18,16,5,1 main,0
24545,16555,1,2,2020-02-23 14:52:14,completed,,313.0,51.31,0.0,261.69,87.64,2.19,42.26,0.0,171.86,15.0,45,24,39,,1 main + beverage,0
