customer_id,platform_id,platform_customer_ref,first_order_date,delivery_area
16586,2,P2-016586,2020-02-23,thiruvanmiyur
16587,1,P1-016587,2020-02-23,Thoraipakkam OMR
16588,2,P2-016588,2020-02-23,thoraipakkam
16589,1,P1-016589,2020-02-23,karapakkam
16590,1,P1-016590,2020-02-23,Thiruvanmiyur
16591,2,P2-016591,2020-02-23,Taramani
16592,1,P1-016592,2020-02-23,Karapakkam
16593,2,P2-016593,2020-02-23,velachery
16594,1,P1-016594,2020-02-23,karapakkam
16595,1,P1-016595,2020-02-23,Karapakkam
16596,1,P1-016596,2020-02-23,thiruvanmiyur
16597,2,P2-016597,2020-02-23,Kandanchawadi
16598,1,P1-016598,2020-02-23,Velachery
16599,1,P1-016599,2020-02-23,Kandanchavadi
16600,1,P1-016600,2020-02-23,Kandanchawadi
16601,2,P2-016601,2020-02-23,thoraipakkam
16602,1,P1-016602,2020-02-23,thiruvanmiyur
16603,1,P1-016603,2020-02-23,Siruseri
16604,1,P1-016604,2020-02-24,kandanchavadi
16605,2,P2-016605,2020-02-24,Perungalathur
16606,1,P1-016606,2020-02-24,Navalur
16607,1,P1-016607,2020-02-24,thoraipakkam
16608,1,P1-016608,2020-02-24,Perungudi.
16609,1,P1-016609,2020-02-24,Karapakkam
16610,1,P1-016610,2020-02-24,Thiruvanmiyur
16611,1,P1-016611,2020-02-24,Thoraipakam
16612,2,P2-016612,2020-02-24,Thoraipakkam OMR
16613,1,P1-016613,2020-02-24,Velacherry
16614,2,P2-016614,2020-02-24,Siruseri
16615,1,P1-016615,2020-02-24,thiruvanmiyur
16616,1,P1-016616,2020-02-24,navalur
16617,2,P2-016617,2020-02-24,Adyar
16618,2,P2-016618,2020-02-24,Kandanchavadi 
16619,2,P2-016619,2020-02-24,Madhavaram
16620,1,P1-016620,2020-02-24,velachery
16621,1,P1-016621,2020-02-24,thoraipakkam
16622,2,P2-016622,2020-02-24,Velachery
16623,1,P1-016623,2020-02-24,velachery
16624,1,P1-016624,2020-02-24,Perungalathur
16625,2,P2-016625,2020-02-24,sholinganallur
16626,1,P1-016626,2020-02-24,Kandanchawadi
16627,1,P1-016627,2020-02-24,Kandanchavadi
16628,2,P2-016628,2020-02-24,Perumgudi
16629,1,P1-016629,2020-02-24,thiruvanmiyur
16630,2,P2-016630,2020-02-24,Kandanchavadi
16631,2,P2-016631,2020-02-24,velachery
16632,2,P2-016632,2020-02-24,thoraipakkam
16633,1,P1-016633,2020-02-24,Adyar
16634,2,P2-016634,2020-02-24,Kandanchawadi
16635,1,P1-016635,2020-02-24,Sholinganallur
16636,1,P1-016636,2020-02-24,Perungalathur
16637,1,P1-016637,2020-02-24,thiruvanmiyur
16638,1,P1-016638,2020-02-24,Thoraipakkam OMR
16639,2,P2-016639,2020-02-25,kandanchavadi
16640,1,P1-016640,2020-02-25,Sholinganallur
16641,1,P1-016641,2020-02-25,Thoraipakkam OMR
16642,1,P1-016642,2020-02-25,taramani
16643,1,P1-016643,2020-02-25,Kandanchawadi
16644,2,P2-016644,2020-02-25,Sholinganalur
16645,1,P1-016645,2020-02-25,Kandanchawadi
16646,2,P2-016646,2020-02-25,Kandanchavadi 
16647,2,P2-016647,2020-02-25,Velacherry
16648,1,P1-016648,2020-02-25,Sholinganalur
16649,1,P1-016649,2020-02-25,thoraipakkam
16650,1,P1-016650,2020-02-25,thoraipakkam
16651,2,P2-016651,2020-02-25,navalur
16652,2,P2-016652,2020-02-25,Perungalathur
16653,1,P1-016653,2020-02-25,Siruseri
16654,1,P1-016654,2020-02-25,Velacherry
16655,2,P2-016655,2020-02-25,Kandanchavadi
16656,1,P1-016656,2020-02-25,Sholinganallur
16657,1,P1-016657,2020-02-25,Velacherry
16658,2,P2-016658,2020-02-25,sholinganallur
16659,2,P2-016659,2020-02-25,Kandanchavadi
16660,1,P1-016660,2020-02-25,taramani
16661,2,P2-016661,2020-02-25,sholinganallur
16662,2,P2-016662,2020-02-25,navalur
16663,1,P1-016663,2020-02-25,kandanchavadi
16664,2,P2-016664,2020-02-25,Navalur
16665,1,P1-016665,2020-02-25,Karapakkam
16666,2,P2-016666,2020-02-25,Perungudi
16667,1,P1-016667,2020-02-25,Adyar
16668,2,P2-016668,2020-02-25,Sholinganallur
16669,2,P2-016669,2020-02-26,Sholinganalur
16670,1,P1-016670,2020-02-26,sholinganallur
16671,2,P2-016671,2020-02-26,Kandanchavadi 
16672,1,P1-016672,2020-02-26,Thiruvanmiyur
16673,2,P2-016673,2020-02-26,Perungudi.
16674,2,P2-016674,2020-02-26,Perungalathur
16675,2,P2-016675,2020-02-26,Velachery
16676,1,P1-016676,2020-02-26,velachery
16677,1,P1-016677,2020-02-26,thiruvanmiyur
16678,1,P1-016678,2020-02-26,Navalur
16679,2,P2-016679,2020-02-26,Thiruvanmiyur
16680,2,P2-016680,2020-02-26,karapakkam
16681,1,P1-016681,2020-02-26,Perungudi
16682,2,P2-016682,2020-02-26,Navalur
16683,2,P2-016683,2020-02-26,thoraipakkam
16684,2,P2-016684,2020-02-26,Velacherry
16685,2,P2-016685,2020-02-26,Kandanchavadi
16686,1,P1-016686,2020-02-26,taramani
16687,1,P1-016687,2020-02-26,perungudi
16688,2,P2-016688,2020-02-26,thoraipakkam
16689,2,P2-016689,2020-02-26,Thoraipakkam
16690,1,P1-016690,2020-02-26,Perungudi
16691,2,P2-016691,2020-02-26,thoraipakkam
16692,2,P2-016692,2020-02-26,Karapakkam
16693,1,P1-016693,2020-02-26,Thoraipakam
16694,1,P1-016694,2020-02-26,Velacherry
16695,1,P1-016695,2020-02-26,Perungudi
16696,2,P2-016696,2020-02-26,Thoraipakkam OMR
16697,2,P2-016697,2020-02-26,Kandanchavadi
16698,1,P1-016698,2020-02-26,Karapakkam
16699,2,P2-016699,2020-02-26,Navalur
16700,1,P1-016700,2020-02-26,perungudi
16701,2,P2-016701,2020-02-26,Adyar
16702,2,P2-016702,2020-02-26,Perungudi.
16703,2,P2-016703,2020-02-27,Kandanchavadi 
16704,1,P1-016704,2020-02-27,Kandanchavadi 
16705,2,P2-016705,2020-02-27,karapakkam
16706,2,P2-016706,2020-02-27,Kandanchawadi
16707,1,P1-016707,2020-02-27,Perungudi.
16708,1,P1-016708,2020-02-27,Kandanchawadi
16709,2,P2-016709,2020-02-27,Thoraipakkam OMR
16710,1,P1-016710,2020-02-27,Navalur
16711,2,P2-016711,2020-02-27,velachery
16712,1,P1-016712,2020-02-27,Kandanchavadi 
16713,1,P1-016713,2020-02-27,Perumgudi
16714,2,P2-016714,2020-02-27,kandanchavadi
16715,2,P2-016715,2020-02-27,Kandanchawadi
16716,1,P1-016716,2020-02-27,Taramani
16717,1,P1-016717,2020-02-27,perungudi
16718,1,P1-016718,2020-02-27,Madhavaram
16719,1,P1-016719,2020-02-27,Karapakkam
16720,2,P2-016720,2020-02-27,Navalur
16721,2,P2-016721,2020-02-27,Velachery
16722,2,P2-016722,2020-02-27,taramani
16723,1,P1-016723,2020-02-27,Navalur
16724,1,P1-016724,2020-02-27,thiruvanmiyur
16725,1,P1-016725,2020-02-27,Velacherry
16726,1,P1-016726,2020-02-27,Sholinganalur
16727,1,P1-016727,2020-02-27,Velachery
16728,2,P2-016728,2020-02-27,thiruvanmiyur
16729,2,P2-016729,2020-02-27,Thiruvanmiyur
16730,2,P2-016730,2020-02-27,Sholinganalur
16731,1,P1-016731,2020-02-27,Siruseri
16732,1,P1-016732,2020-02-28,taramani
16733,2,P2-016733,2020-02-28,kandanchavadi
16734,2,P2-016734,2020-02-28,Velacherry
16735,2,P2-016735,2020-02-28,navalur
16736,2,P2-016736,2020-02-28,velachery
16737,1,P1-016737,2020-02-28,kandanchavadi
16738,1,P1-016738,2020-02-28,kandanchavadi
16739,1,P1-016739,2020-02-28,sholinganallur
16740,2,P2-016740,2020-02-28,Perungudi.
16741,1,P1-016741,2020-02-28,Madhavaram
16742,1,P1-016742,2020-02-28,Thoraipakam
16743,1,P1-016743,2020-02-28,Navalur
16744,2,P2-016744,2020-02-28,Taramani
16745,1,P1-016745,2020-02-28,Taramani
16746,1,P1-016746,2020-02-28,Perungalathur
16747,1,P1-016747,2020-02-28,Kandanchavadi
16748,1,P1-016748,2020-02-28,thiruvanmiyur
16749,2,P2-016749,2020-02-28,Karapakkam
16750,1,P1-016750,2020-02-28,Thoraipakkam OMR
16751,1,P1-016751,2020-02-28,Kandanchavadi
16752,1,P1-016752,2020-02-28,Perungudi.
16753,2,P2-016753,2020-02-28,Velachery
16754,1,P1-016754,2020-02-28,karapakkam
16755,2,P2-016755,2020-02-28,navalur
16756,2,P2-016756,2020-02-28,Siruseri
16757,2,P2-016757,2020-02-28,Kandanchawadi
16758,1,P1-016758,2020-02-28,Kandanchavadi
16759,1,P1-016759,2020-02-28,thiruvanmiyur
16760,2,P2-016760,2020-02-28,Perungudi.
16761,1,P1-016761,2020-02-28,Perungalathur
16762,2,P2-016762,2020-02-28,Perungudi.
16763,1,P1-016763,2020-02-28,Navalur
16764,2,P2-016764,2020-02-28,Kandanchavadi
16765,2,P2-016765,2020-02-29,Kandanchavadi 
16766,1,P1-016766,2020-02-29,Thoraipakkam
16767,1,P1-016767,2020-02-29,Navalur
16768,1,P1-016768,2020-02-29,Perumgudi
16769,2,P2-016769,2020-02-29,thoraipakkam
16770,2,P2-016770,2020-02-29,velachery
16771,2,P2-016771,2020-02-29,Perumgudi
16772,2,P2-016772,2020-02-29,perungudi
16773,2,P2-016773,2020-02-29,Perungalathur
16774,1,P1-016774,2020-02-29,Navalur
16775,1,P1-016775,2020-02-29,Madhavaram
16776,1,P1-016776,2020-02-29,Karapakkam
16777,2,P2-016777,2020-02-29,Sholinganalur
16778,1,P1-016778,2020-02-29,Sholinganallur
16779,1,P1-016779,2020-02-29,Sholinganalur
16780,2,P2-016780,2020-02-29,Velacherry
16781,2,P2-016781,2020-02-29,thiruvanmiyur
16782,1,P1-016782,2020-02-29,Thoraipakkam OMR
16783,2,P2-016783,2020-02-29,Thiruvanmiyur
16784,1,P1-016784,2020-02-29,taramani
16785,2,P2-016785,2020-02-29,thoraipakkam
16786,1,P1-016786,2020-02-29,navalur
16787,2,P2-016787,2020-02-29,Thiruvanmiyur
16788,1,P1-016788,2020-02-29,Kandanchawadi
16789,2,P2-016789,2020-02-29,Perungalathur
16790,1,P1-016790,2020-02-29,Adyar
16791,2,P2-016791,2020-02-29,navalur
16792,2,P2-016792,2020-02-29,karapakkam
16793,2,P2-016793,2020-02-29,Perumgudi
16794,1,P1-016794,2020-02-29,sholinganallur
16795,2,P2-016795,2020-02-29,Kandanchavadi 
16796,2,P2-016796,2020-02-29,Navalur
16797,2,P2-016797,2020-02-29,kandanchavadi
16798,2,P2-016798,2020-02-29,sholinganallur
16799,1,P1-016799,2020-02-29,Kandanchavadi 
16800,2,P2-016800,2020-02-29,thoraipakkam
16801,1,P1-016801,2020-02-29,Thiruvanmiyur
16802,1,P1-016802,2020-02-29,Sholinganalur
16803,2,P2-016803,2020-02-29,Navalur
16804,2,P2-016804,2020-02-29,Taramani
16805,1,P1-016805,2020-02-29,Navalur
16806,2,P2-016806,2020-02-29,Sholinganalur
16807,2,P2-016807,2020-02-29,thoraipakkam
16808,1,P1-016808,2020-02-29,Navalur
16809,2,P2-016809,2020-02-29,Thoraipakam
16810,2,P2-016810,2020-02-29,Thiruvanmiyur
16811,2,P2-016811,2020-02-29,kandanchavadi
16812,2,P2-016812,2020-02-29,Kandanchawadi
16813,2,P2-016813,2020-02-29,Karapakkam
16814,1,P1-016814,2020-02-29,Perumgudi
16815,2,P2-016815,2020-02-29,taramani
16816,2,P2-016816,2020-02-29,Siruseri
16817,2,P2-016817,2020-02-29,Karapakkam
16818,1,P1-016818,2020-02-29,Perumgudi
16819,1,P1-016819,2020-02-29,Sholinganalur
16820,2,P2-016820,2020-02-29,Kandanchavadi
16821,1,P1-016821,2020-02-29,thoraipakkam
16822,1,P1-016822,2020-02-29,navalur
16823,1,P1-016823,2020-02-29,Madhavaram
16824,2,P2-016824,2020-02-29,Karapakkam
16825,1,P1-016825,2020-02-29,Perungudi
16826,1,P1-016826,2020-03-01,Taramani
16827,1,P1-016827,2020-03-01,Perungudi
16828,2,P2-016828,2020-03-01,Taramani
16829,1,P1-016829,2020-03-01,Kandanchawadi
16830,2,P2-016830,2020-03-01,velachery
16831,2,P2-016831,2020-03-01,Kandanchavadi
16832,2,P2-016832,2020-03-01,Kandanchawadi
16833,1,P1-016833,2020-03-01,velachery
16834,2,P2-016834,2020-03-01,Siruseri
16835,1,P1-016835,2020-03-01,Sholinganalur
16836,2,P2-016836,2020-03-01,thiruvanmiyur
16837,1,P1-016837,2020-03-01,sholinganallur
16838,1,P1-016838,2020-03-01,Velacherry
16839,2,P2-016839,2020-03-01,Velacherry
16840,2,P2-016840,2020-03-01,Thoraipakkam OMR
16841,2,P2-016841,2020-03-01,Kandanchavadi 
16842,1,P1-016842,2020-03-01,velachery
16843,1,P1-016843,2020-03-01,Perungudi
16844,2,P2-016844,2020-03-01,Velacherry
16845,2,P2-016845,2020-03-01,taramani
16846,2,P2-016846,2020-03-01,Kandanchavadi 
16847,2,P2-016847,2020-03-01,thiruvanmiyur
16848,2,P2-016848,2020-03-01,Perungalathur
16849,1,P1-016849,2020-03-01,Kandanchawadi
16850,2,P2-016850,2020-03-01,Velachery
16851,1,P1-016851,2020-03-01,velachery
16852,2,P2-016852,2020-03-01,sholinganallur
16853,2,P2-016853,2020-03-01,Kandanchavadi
16854,1,P1-016854,2020-03-01,sholinganallur
16855,1,P1-016855,2020-03-01,Navalur
16856,2,P2-016856,2020-03-01,Perungudi
16857,1,P1-016857,2020-03-01,Karapakkam
16858,1,P1-016858,2020-03-01,Sholinganallur
16859,1,P1-016859,2020-03-01,Thoraipakam
16860,2,P2-016860,2020-03-01,Madhavaram
16861,1,P1-016861,2020-03-01,Sholinganallur
16862,1,P1-016862,2020-03-01,Perungudi
16863,1,P1-016863,2020-03-01,Velacherry
16864,2,P2-016864,2020-03-02,thiruvanmiyur
16865,2,P2-016865,2020-03-02,Kandanchavadi 
16866,2,P2-016866,2020-03-02,Adyar
16867,1,P1-016867,2020-03-02,Perumgudi
16868,2,P2-016868,2020-03-02,Kandanchavadi 
16869,2,P2-016869,2020-03-02,Velacherry
16870,2,P2-016870,2020-03-02,Perungalathur
16871,2,P2-016871,2020-03-02,perungudi
16872,1,P1-016872,2020-03-02,thoraipakkam
16873,1,P1-016873,2020-03-02,Kandanchawadi
16874,2,P2-016874,2020-03-02,Velachery
16875,2,P2-016875,2020-03-02,Kandanchawadi
16876,1,P1-016876,2020-03-02,velachery
16877,1,P1-016877,2020-03-02,Thoraipakam
16878,2,P2-016878,2020-03-03,kandanchavadi
16879,2,P2-016879,2020-03-03,Kandanchawadi
16880,2,P2-016880,2020-03-03,Sholinganallur
16881,1,P1-016881,2020-03-03,Karapakkam
16882,1,P1-016882,2020-03-03,Velachery
16883,2,P2-016883,2020-03-03,sholinganallur
16884,2,P2-016884,2020-03-03,Sholinganalur
16885,1,P1-016885,2020-03-03,thoraipakkam
16886,1,P1-016886,2020-03-03,Taramani
16887,1,P1-016887,2020-03-03,sholinganallur
16888,1,P1-016888,2020-03-03,Sholinganalur
16889,2,P2-016889,2020-03-03,Kandanchawadi
16890,2,P2-016890,2020-03-04,thiruvanmiyur
16891,1,P1-016891,2020-03-04,Adyar
16892,1,P1-016892,2020-03-04,Thoraipakkam
16893,1,P1-016893,2020-03-04,Thiruvanmiyur
16894,2,P2-016894,2020-03-04,Sholinganalur
16895,1,P1-016895,2020-03-04,sholinganallur
16896,1,P1-016896,2020-03-04,Karapakkam
16897,2,P2-016897,2020-03-04,thiruvanmiyur
16898,1,P1-016898,2020-03-04,sholinganallur
16899,1,P1-016899,2020-03-04,Siruseri
16900,2,P2-016900,2020-03-05,Thoraipakkam
16901,2,P2-016901,2020-03-05,Perungalathur
16902,1,P1-016902,2020-03-05,kandanchavadi
16903,2,P2-016903,2020-03-05,Kandanchavadi 
16904,1,P1-016904,2020-03-05,Kandanchawadi
16905,1,P1-016905,2020-03-05,Perungudi.
16906,2,P2-016906,2020-03-05,Perumgudi
16907,1,P1-016907,2020-03-05,Madhavaram
16908,1,P1-016908,2020-03-05,Kandanchawadi
16909,2,P2-016909,2020-03-05,Thoraipakam
16910,1,P1-016910,2020-03-05,Perungudi.
16911,2,P2-016911,2020-03-05,Velacherry
16912,2,P2-016912,2020-03-05,Kandanchavadi
16913,2,P2-016913,2020-03-05,Adyar
16914,1,P1-016914,2020-03-06,Kandanchavadi 
16915,2,P2-016915,2020-03-06,Thoraipakam
16916,1,P1-016916,2020-03-06,karapakkam
16917,2,P2-016917,2020-03-06,karapakkam
16918,2,P2-016918,2020-03-06,Siruseri
16919,2,P2-016919,2020-03-06,Taramani
16920,2,P2-016920,2020-03-06,Kandanchavadi 
16921,1,P1-016921,2020-03-06,kandanchavadi
16922,2,P2-016922,2020-03-06,Perungalathur
16923,2,P2-016923,2020-03-06,Perungudi.
16924,1,P1-016924,2020-03-06,kandanchavadi
16925,2,P2-016925,2020-03-07,Perungudi
16926,1,P1-016926,2020-03-07,thoraipakkam
16927,2,P2-016927,2020-03-07,Sholinganallur
16928,1,P1-016928,2020-03-07,Siruseri
16929,2,P2-016929,2020-03-07,Kandanchavadi 
16930,2,P2-016930,2020-03-07,Thoraipakkam
16931,1,P1-016931,2020-03-07,thiruvanmiyur
16932,1,P1-016932,2020-03-07,Thoraipakkam
16933,2,P2-016933,2020-03-07,Adyar
16934,1,P1-016934,2020-03-07,Kandanchawadi
16935,1,P1-016935,2020-03-07,Perungalathur
16936,1,P1-016936,2020-03-07,kandanchavadi
16937,2,P2-016937,2020-03-07,kandanchavadi
16938,2,P2-016938,2020-03-07,Kandanchavadi 
16939,1,P1-016939,2020-03-07,thiruvanmiyur
16940,2,P2-016940,2020-03-07,Karapakkam
16941,2,P2-016941,2020-03-07,karapakkam
16942,1,P1-016942,2020-03-07,Perungudi
16943,2,P2-016943,2020-03-07,Sholinganallur
16944,1,P1-016944,2020-03-07,Velachery
16945,1,P1-016945,2020-03-07,thoraipakkam
16946,2,P2-016946,2020-03-07,Siruseri
16947,1,P1-016947,2020-03-07,Madhavaram
16948,2,P2-016948,2020-03-08,thoraipakkam
16949,2,P2-016949,2020-03-08,Navalur
16950,2,P2-016950,2020-03-08,taramani
16951,1,P1-016951,2020-03-08,Sholinganalur
16952,1,P1-016952,2020-03-08,Madhavaram
16953,1,P1-016953,2020-03-08,Perumgudi
16954,2,P2-016954,2020-03-08,Thoraipakam
16955,1,P1-016955,2020-03-08,perungudi
16956,2,P2-016956,2020-03-08,Thoraipakam
16957,1,P1-016957,2020-03-08,Kandanchavadi
16958,2,P2-016958,2020-03-08,Velachery
16959,2,P2-016959,2020-03-08,Sholinganallur
16960,1,P1-016960,2020-03-08,Thoraipakam
16961,2,P2-016961,2020-03-08,Velacherry
16962,1,P1-016962,2020-03-08,Perungudi
16963,1,P1-016963,2020-03-08,Velachery
16964,2,P2-016964,2020-03-08,kandanchavadi
16965,1,P1-016965,2020-03-08,Kandanchawadi
16966,1,P1-016966,2020-03-08,Thoraipakkam
16967,1,P1-016967,2020-03-08,navalur
16968,2,P2-016968,2020-03-08,Thoraipakkam OMR
16969,2,P2-016969,2020-03-08,navalur
16970,1,P1-016970,2020-03-08,Perungudi.
16971,2,P2-016971,2020-03-08,Perungudi
16972,2,P2-016972,2020-03-08,Navalur
16973,2,P2-016973,2020-03-08,Sholinganalur
16974,2,P2-016974,2020-03-08,Thoraipakkam OMR
16975,1,P1-016975,2020-03-08,Sholinganallur
16976,2,P2-016976,2020-03-08,Thiruvanmiyur
16977,2,P2-016977,2020-03-08,Thiruvanmiyur
16978,1,P1-016978,2020-03-08,Adyar
16979,2,P2-016979,2020-03-08,Adyar
16980,1,P1-016980,2020-03-08,Siruseri
16981,1,P1-016981,2020-03-08,Thoraipakkam OMR
16982,1,P1-016982,2020-03-08,Perumgudi
16983,1,P1-016983,2020-03-08,Velachery
16984,2,P2-016984,2020-03-08,Kandanchavadi 
16985,2,P2-016985,2020-03-09,Kandanchavadi 
16986,2,P2-016986,2020-03-09,kandanchavadi
16987,2,P2-016987,2020-03-09,kandanchavadi
16988,1,P1-016988,2020-03-09,Kandanchawadi
16989,1,P1-016989,2020-03-09,Sholinganallur
16990,2,P2-016990,2020-03-09,kandanchavadi
16991,1,P1-016991,2020-03-09,Adyar
16992,1,P1-016992,2020-03-09,Karapakkam
16993,2,P2-016993,2020-03-09,Adyar
16994,2,P2-016994,2020-03-09,Taramani
16995,1,P1-016995,2020-03-09,taramani
16996,2,P2-016996,2020-03-09,Siruseri
16997,1,P1-016997,2020-03-09,thiruvanmiyur
16998,1,P1-016998,2020-03-09,Sholinganalur
16999,1,P1-016999,2020-03-09,Thiruvanmiyur
17000,1,P1-017000,2020-03-09,Perungalathur
17001,2,P2-017001,2020-03-09,Kandanchavadi 
17002,1,P1-017002,2020-03-10,Thoraipakkam OMR
17003,2,P2-017003,2020-03-10,kandanchavadi
17004,2,P2-017004,2020-03-10,Navalur
17005,2,P2-017005,2020-03-10,navalur
17006,2,P2-017006,2020-03-10,Perungudi.
17007,1,P1-017007,2020-03-10,Madhavaram
17008,2,P2-017008,2020-03-10,kandanchavadi
17009,2,P2-017009,2020-03-10,Perungudi.
17010,1,P1-017010,2020-03-10,Sholinganallur
17011,2,P2-017011,2020-03-10,thoraipakkam
17012,2,P2-017012,2020-03-10,Thoraipakkam OMR
17013,1,P1-017013,2020-03-10,Velachery
17014,1,P1-017014,2020-03-11,Perungalathur
17015,2,P2-017015,2020-03-11,Sholinganallur
17016,1,P1-017016,2020-03-11,velachery
17017,2,P2-017017,2020-03-11,Kandanchawadi
17018,1,P1-017018,2020-03-11,kandanchavadi
17019,1,P1-017019,2020-03-11,Navalur
17020,1,P1-017020,2020-03-11,Perungudi
17021,1,P1-017021,2020-03-11,Perungalathur
17022,2,P2-017022,2020-03-11,Velacherry
17023,2,P2-017023,2020-03-11,thiruvanmiyur
17024,1,P1-017024,2020-03-11,Madhavaram
17025,1,P1-017025,2020-03-11,Perungudi
17026,1,P1-017026,2020-03-11,Perumgudi
17027,1,P1-017027,2020-03-11,Kandanchavadi
17028,1,P1-017028,2020-03-12,thiruvanmiyur
17029,1,P1-017029,2020-03-12,Kandanchawadi
17030,2,P2-017030,2020-03-12,Perungudi.
17031,2,P2-017031,2020-03-12,thiruvanmiyur
17032,1,P1-017032,2020-03-12,Kandanchavadi
17033,1,P1-017033,2020-03-12,navalur
17034,1,P1-017034,2020-03-12,navalur
17035,1,P1-017035,2020-03-12,navalur
17036,1,P1-017036,2020-03-12,Adyar
17037,2,P2-017037,2020-03-12,Velachery
17038,2,P2-017038,2020-03-12,Adyar
17039,2,P2-017039,2020-03-12,velachery
17040,1,P1-017040,2020-03-12,navalur
17041,1,P1-017041,2020-03-12,Kandanchawadi
17042,1,P1-017042,2020-03-12,Adyar
17043,2,P2-017043,2020-03-13,taramani
17044,1,P1-017044,2020-03-13,taramani
17045,2,P2-017045,2020-03-13,Siruseri
17046,2,P2-017046,2020-03-13,Kandanchavadi
17047,2,P2-017047,2020-03-13,Taramani
17048,2,P2-017048,2020-03-13,navalur
17049,1,P1-017049,2020-03-13,Karapakkam
17050,2,P2-017050,2020-03-13,Taramani
17051,1,P1-017051,2020-03-13,Madhavaram
17052,2,P2-017052,2020-03-13,Sholinganalur
17053,2,P2-017053,2020-03-13,velachery
17054,1,P1-017054,2020-03-13,thoraipakkam
17055,2,P2-017055,2020-03-13,Thoraipakkam
17056,1,P1-017056,2020-03-13,Kandanchawadi
17057,1,P1-017057,2020-03-13,Kandanchawadi
17058,2,P2-017058,2020-03-14,sholinganallur
17059,1,P1-017059,2020-03-14,Perungalathur
17060,2,P2-017060,2020-03-14,Adyar
17061,2,P2-017061,2020-03-14,thiruvanmiyur
17062,2,P2-017062,2020-03-14,Velachery
17063,1,P1-017063,2020-03-14,velachery
17064,2,P2-017064,2020-03-14,thiruvanmiyur
17065,2,P2-017065,2020-03-14,Thoraipakam
17066,2,P2-017066,2020-03-14,Perungudi
17067,1,P1-017067,2020-03-14,thoraipakkam
17068,2,P2-017068,2020-03-14,kandanchavadi
17069,2,P2-017069,2020-03-14,Sholinganalur
17070,2,P2-017070,2020-03-14,Thoraipakkam OMR
17071,2,P2-017071,2020-03-14,Sholinganalur
17072,1,P1-017072,2020-03-14,karapakkam
17073,2,P2-017073,2020-03-14,velachery
17074,2,P2-017074,2020-03-14,Thoraipakkam OMR
17075,2,P2-017075,2020-03-14,kandanchavadi
17076,2,P2-017076,2020-03-14,Kandanchawadi
17077,2,P2-017077,2020-03-14,navalur
17078,1,P1-017078,2020-03-14,Kandanchavadi 
17079,2,P2-017079,2020-03-14,Perungalathur
17080,1,P1-017080,2020-03-14,taramani
17081,2,P2-017081,2020-03-14,Madhavaram
17082,2,P2-017082,2020-03-15,Karapakkam
17083,1,P1-017083,2020-03-15,perungudi
17084,1,P1-017084,2020-03-15,Perumgudi
17085,1,P1-017085,2020-03-15,Kandanchavadi 
17086,2,P2-017086,2020-03-15,Madhavaram
17087,2,P2-017087,2020-03-15,taramani
17088,1,P1-017088,2020-03-15,Perungalathur
17089,2,P2-017089,2020-03-15,Perungudi
17090,1,P1-017090,2020-03-15,Thiruvanmiyur
17091,1,P1-017091,2020-03-15,Thoraipakam
17092,1,P1-017092,2020-03-15,Perumgudi
17093,2,P2-017093,2020-03-15,navalur
17094,1,P1-017094,2020-03-15,Velacherry
17095,1,P1-017095,2020-03-15,thiruvanmiyur
17096,1,P1-017096,2020-03-15,Thoraipakam
17097,1,P1-017097,2020-03-15,Madhavaram
17098,1,P1-017098,2020-03-15,Velachery
17099,2,P2-017099,2020-03-15,sholinganallur
17100,1,P1-017100,2020-03-15,perungudi
17101,2,P2-017101,2020-03-15,taramani
17102,2,P2-017102,2020-03-15,Siruseri
17103,2,P2-017103,2020-03-15,karapakkam
17104,2,P2-017104,2020-03-15,velachery
17105,1,P1-017105,2020-03-15,Sholinganallur
17106,1,P1-017106,2020-03-15,Kandanchavadi 
17107,2,P2-017107,2020-03-15,Velacherry
17108,2,P2-017108,2020-03-15,thoraipakkam
17109,1,P1-017109,2020-03-15,Madhavaram
17110,2,P2-017110,2020-03-15,Karapakkam
17111,2,P2-017111,2020-03-15,Karapakkam
17112,1,P1-017112,2020-03-15,Adyar
17113,2,P2-017113,2020-03-15,Perumgudi
17114,2,P2-017114,2020-03-15,Perungudi.
17115,1,P1-017115,2020-03-15,Thoraipakkam OMR
17116,2,P2-017116,2020-03-15,sholinganallur
17117,2,P2-017117,2020-03-15,Velachery
17118,2,P2-017118,2020-03-16,taramani
17119,1,P1-017119,2020-03-16,Perumgudi
17120,2,P2-017120,2020-03-16,Thoraipakkam OMR
17121,1,P1-017121,2020-03-16,perungudi
17122,2,P2-017122,2020-03-16,kandanchavadi
17123,1,P1-017123,2020-03-16,Perungalathur
17124,1,P1-017124,2020-03-16,Thiruvanmiyur
17125,1,P1-017125,2020-03-16,Kandanchavadi
17126,1,P1-017126,2020-03-16,karapakkam
17127,1,P1-017127,2020-03-16,Kandanchawadi
17128,1,P1-017128,2020-03-16,thiruvanmiyur
17129,2,P2-017129,2020-03-16,Taramani
17130,2,P2-017130,2020-03-16,Thoraipakam
17131,2,P2-017131,2020-03-16,karapakkam
